name,rating,picture,address,city,postcode,lon,lat,type,id
Ox & Angela,4,//s3-media2.fl.yelpcdn.com/bphoto/Hwnj-IMGceP6Qxd5PmUmTQ/90s.jpg,528 17th Avenue SW,Calgary,T2S 0A9,-114.07312,51.037858,pub,518
Peanuts Public House,3.5,//s3-media1.fl.yelpcdn.com/bphoto/zdWJqtY6en49uGPwLXW3KA/90s.jpg,9030 MacLeod Trail S,Calgary,T2H 0M4,-114.071426,50.972851,pub,519
Pig & Duke,2.5,//s3-media4.fl.yelpcdn.com/bphoto/DDzTl-p_zwWfxiE2hJLV4w/90s.jpg,4th Avenue SW,Calgary,T2P,-114.074421,51.049686,pub,520
Point & Feather,3,//s3-media1.fl.yelpcdn.com/bphoto/xyacEUQYoyW285Coc3YvUQ/90s.jpg,2515 90 Ave SW,Calgary,T2V 0L8,-114.119051,50.972133,pub,521
Proof Cocktail,4.5,//s3-media1.fl.yelpcdn.com/bphoto/xdiB1GdjFIFW88U0NX7hvw/90s.jpg,1302 1st Street SW,Calgary,T2R 0V7,-114.065797,51.040207,pub,522
Public Beer et,4,//s3-media3.fl.yelpcdn.com/bphoto/oOA0XeUuIFILMk-QhXCQIQ/90s.jpg,3181 32nd Street NE,Calgary,T1Y 6Z7,-113.988664,51.080381,pub,523
Red Fox,3.5,//s3-media3.fl.yelpcdn.com/bphoto/ONU5IKvfN6qLw6HimOIzvg/90s.jpg,8 Ave SW,Calgary,T2P 1H3,-114.07682,51.045991,pub,524
Red Fox,3.5,//s3-media3.fl.yelpcdn.com/bphoto/ONU5IKvfN6qLw6HimOIzvg/90s.jpg,8 Ave SW,Calgary,T2P 1H3,-114.07682,51.045991,pub,525
Regal Beagle,3.5,//s3-media3.fl.yelpcdn.com/bphoto/Jjtzkc4udWkPEr_WKixWTg/90s.jpg,410 14 St NW,Calgary,T2N 1Z7,-114.094687,51.05543,pub,526
Regal Beagle,2.5,//s3-media1.fl.yelpcdn.com/bphoto/he2ipIqxrLqDloL_hFnvjQ/90s.jpg,180 94 Ave SE,Calgary,T2J 3G8,-114.070241,50.968688,pub,527
Regal Beagle,3,//s3-media3.fl.yelpcdn.com/bphoto/lqTvZAh-TdAN5zM4RzfQ4A/90s.jpg,5308 17 Avenue SW,Calgary,T3C,-114.16093,51.037818,pub,528
Riverbend Station,3.5,//s3-media4.fl.yelpcdn.com/bphoto/9sbhRb7gnUX3C3EA5UzEmg/90s.jpg,40 Riverglen Drive SE,Calgary,T2C 4L5,-114.01344,50.975957,pub,529
Schooners,3.5,//s3-media4.fl.yelpcdn.com/bphoto/fD0aALrQwF0df-hzvjs57g/90s.jpg,6416 Old Banff Coach Road Southwest,Calgary,T3H 2H3,-114.180467,51.060387,pub,530
Seanachie Irish,3,//s3-media3.fl.yelpcdn.com/bphoto/Er9o4Gq9goJl-y6JWOYwSw/90s.jpg,5909 Signal Hill Drive SW,Calgary,T3H 3P8,-114.174011,51.017943,pub,531
Shark Club Calgary Deerfoot Meadows,3,//s3-media2.fl.yelpcdn.com/bphoto/xvy24EHLEahxPPR-8sXd2A/90s.jpg,7995 11th Street SE,Calgary,T2H 0B8,-114.042729,50.98373,pub,532
Side Street,4,//s3-media1.fl.yelpcdn.com/bphoto/f59pVcyGdDFHfyPcJLs7Tg/90s.jpg,1167 Kensington Crescent NW,Calgary,T2N 1X7,-114.089575,51.052143,pub,533
Smashburger,4,//s3-media2.fl.yelpcdn.com/bphoto/BpUQ1-52OGvyyv3aH0lNUA/90s.jpg,2770 32 Avenue NE,Calgary,T1Y 5S5,-113.99585,51.081578,pub,534
Spot On Kitchen,4.5,//s3-media3.fl.yelpcdn.com/bphoto/2mpm5G-_PeGFq4ZafC64tA/90s.jpg,2 Richard Way SW,Calgary,T3E 7M9,-114.131306,51.00595,pub,535
St. James Corner Restaurant & Irish,4,//s3-media4.fl.yelpcdn.com/bphoto/Dd1RG94fwrGm6hK5PZVNLA/90s.jpg,1219 1 St SW,Calgary,T2R 0V3,-114.065823,51.041252,pub,536
Stonegate,2.5,//s3-media4.fl.yelpcdn.com/bphoto/EYmyy2o4QESjMhSPUdU5xg/90s.jpg,7640 Fairmount Drive SE,Calgary,T2H 0X9,-114.060059,50.985201,pub,537
Swans of Inglewood Restaurant & Public House,3,//s3-media2.fl.yelpcdn.com/bphoto/eA31BE4Rtqgq8m2bRH7aSw/90s.jpg,1336 9th Ave SE,Calgary,T2G 0T3,-114.03214,51.040427,pub,538
Swigs,2.5,//s3-media2.fl.yelpcdn.com/bphoto/PkDtyZ5H1lHAuDYBHImTwg/90s.jpg,11213 30 St SW,Calgary,T2W,-114.129574,50.953721,pub,539
Swine & Sow Wine & Ale House,3.5,//s3-media3.fl.yelpcdn.com/bphoto/hYDAzCs-r-ZmjDtpvDApag/90s.jpg,6 Avenue SW,Calgary,T2P 0P8,-114.06391,51.04741,pub,540
Taste Restaurant,4,//s3-media1.fl.yelpcdn.com/bphoto/InYjEvMrgCF5xkHUme9nYQ/90s.jpg,1210 1st Street SW,Calgary,T2R 0V4,-114.065735,51.041313,pub,541
The Barn - Public House,5,//s3-media4.fl.yelpcdn.com/bphoto/KlaHNyeJyUXId4n9dRDjnQ/90s.jpg,1940 6th Avenue NW,Calgary,T2N 0W3,-114.103287,51.057659,pub,542
The Black Sheep West Coast,3.5,//s3-media4.fl.yelpcdn.com/assets/srv0/yelp_styleguide/c73d296de521/assets/img/default_avatars/business_90_square.png,7746 Elbow Dr SW,Calgary,T2V,-114.083107,50.984284,pub,543
The Blind Monk,3,//s3-media2.fl.yelpcdn.com/bphoto/R5NHgvI1v8-W1OWk76vVmw/90s.jpg,918 12th Ave SW,Calgary,T2R 0J3,-114.082059,51.041981,pub,544
The Blues Can,3.5,//s3-media1.fl.yelpcdn.com/bphoto/4wesv25DUaKEBz-QBrt2QQ/90s.jpg,1429 9 Avenue SE,Calgary,T2G 0T4,-114.029791,51.039454,pub,545
The Canadian Brewhouse,3,//s3-media4.fl.yelpcdn.com/bphoto/pRI_Pzl1deIRBbLwimMQRQ/90s.jpg,9650 Harvest Hills Boulevard NE,Calgary,T3K 0B3,-114.069952,51.141579,pub,546
The Distillery Public House,3.5,//s3-media4.fl.yelpcdn.com/bphoto/thSwaW8kvb4kFn3ec1Z0xQ/90s.jpg,839 5 Avenue SW,Calgary,T2P 3C8,-114.080562,51.048863,pub,547
The Dog & Duck Public House,3.5,//s3-media4.fl.yelpcdn.com/bphoto/uZ_SGT5-rlk-3d5Pw_xaGA/90s.jpg,5340 2 St SW,Calgary,T2H 0G7,-114.068577,51.005761,pub,548
The Garage Sports & Billiards,3,//s3-media4.fl.yelpcdn.com/bphoto/4hXn-FuwsxiEA1iqCxQHZg/90s.jpg,195 200 Barclay Parade SW,Calgary,T2E 4Y7,-114.069971,51.05138,pub,549
The Garrison,4,//s3-media2.fl.yelpcdn.com/bphoto/IrHE3lScWMtz8RUHFeDazA/90s.jpg,2040 42 Ave SW,Calgary,T2T 2M7,-114.108431,51.016028,pub,550
The James Joyce Irish,3,//s3-media3.fl.yelpcdn.com/bphoto/Vr-5LhWwvMHKuvrMfioNYQ/90s.jpg,114 8 Ave SW,Calgary,T2P 1B3,-114.063959,51.045568,pub,551
The Kilkenny Irish,3,//s3-media3.fl.yelpcdn.com/bphoto/tGiHP1c9NgJ6nHoSMz6d4g/90s.jpg,3630 Brentwood Road NW,Calgary,T2L 1K8,-114.127171,51.084895,pub,552
The Local 522,3.5,//s3-media2.fl.yelpcdn.com/bphoto/mCh5MOUMJlvDFa6oJxjvag/90s.jpg,522 6 Ave SW,Calgary,T2P 0S1,-114.07288,51.047748,pub,553
The Other Side,3,//s3-media2.fl.yelpcdn.com/bphoto/kqNYxaTGq8rdqk2Tvc5KEw/90s.jpg,5940 Blackfoot Trail SE,Calgary,T2H 2X7,-114.048627,51.00036,pub,554
The Palomino Smokehouse,3.5,//s3-media2.fl.yelpcdn.com/bphoto/QKQuWa1-T7ydrSaOUzp5gA/90s.jpg,109 7th Avenue SW,Calgary,T2P 0W5,-114.063552,51.046443,pub,555
The Pint,2,//s3-media2.fl.yelpcdn.com/bphoto/JdIvQOrWP_AlJNU2C5vJgA/90s.jpg,1428 17 Avenue SW,Calgary,T2T 3S9,-114.09446,51.037848,pub,556
The Riverstone,3.5,//s3-media4.fl.yelpcdn.com/bphoto/WQ14KM17dM1Eq5w-aKAmnQ/90s.jpg,773 Northmount Dr NW,Calgary,T2L 0A1,-114.095999,51.082938,pub,557
The Yardhouse Restaurant,2.5,//s3-media2.fl.yelpcdn.com/bphoto/nJ9xWtBDtq-nD5R4noqx-Q/90s.jpg,1136 Kensington Road NW,Calgary,T2N 3P3,-114.087711,51.052547,pub,558
theLOCAL390,4.5,//s3-media1.fl.yelpcdn.com/bphoto/d7dHqfFF7qm9w0fHNMwZdw/90s.jpg,390 Northmount Drive NW,Calgary,T2K 3H5,-114.07977,51.093517,pub,559
Three Coyotes,3.5,//s3-media2.fl.yelpcdn.com/bphoto/KxgpxwXtiVLyq5x-eebcIQ/90s.jpg,211 61 Avenue SE,Calgary,T2H 0R4,-114.06172,50.997673,pub,560
Toad N Turtle Pubhouse & Grill,4,//s3-media4.fl.yelpcdn.com/bphoto/l7mg4paBc3X5CtuvK7wvDQ/90s.jpg,2475 27 Avenue NE,Calgary,T2E 8M1,-114.00323,51.076783,pub,561
Tudor Rose,3.5,//s3-media1.fl.yelpcdn.com/bphoto/Nfx1UGT3VipqXg6-sL29OQ/90s.jpg,1110 Panatella Boulevard NW,Calgary,T3K 0S6,-114.091506,51.16816,pub,562
Upper Deck Public House,4.5,//s3-media2.fl.yelpcdn.com/bphoto/MfmuSyU4hoLUWlMzU-bNbA/90s.jpg,1104 6th Avenue SW,Calgary,T2P 0W2,-114.08627,51.048168,pub,563
Vagabond Brewery and Restaurant,2.5,//s3-media1.fl.yelpcdn.com/bphoto/Yta3AO1y0uOp7H0m-bAWWg/90s.jpg,1129 Olym Way SE,Calgary,T2G 0L4,-114.053464,51.041862,pub,564
VooDoo Lounge,3.5,//s3-media2.fl.yelpcdn.com/bphoto/cJGrHoYGcrKNI37QUInSFA/90s.jpg,720 16th Avenue NW,Calgary,T2M 0J7,-114.097807,51.05835,pub,565
Weaselhead,3,//s3-media1.fl.yelpcdn.com/bphoto/1DBkPIi_71a8xk6IG_cTtA/90s.jpg,4604 37 Street SW,Calgary,T3E 3C9,-114.141107,51.0137,pub,566
Winebar Kensington,4.5,//s3-media2.fl.yelpcdn.com/bphoto/ZM7ycKvty59Gnft-0P4ykw/90s.jpg,1131 Kensington Road NW,Calgary,T2N,-114.08778,51.052494,pub,567
